query_id,asin,label,gold_type,relevance,pool_type,matched_axes
103,B077W5YRNG,candidate,,0.0,random,
103,B01IAF2FMW,candidate,,0.0,random,
103,B014GJH4PE,candidate,,0.0,random,
103,B075RRDY5S,candidate,,0.0,random,
103,B07FTY2LCG,candidate,,0.0,random,
103,B01LZ0OVS3,candidate,,0.0,random,
103,B075QDH8SC,candidate,,0.0,random,
103,B00USO5KVM,candidate,,0.0,random,
103,B07FP11ZN6,candidate,,0.0,random,
103,B01L67X390,candidate,,0.0,random,
103,B06XCWL7YC,candidate,,0.0,random,
103,B00Y3RQI0W,candidate,,0.0,random,
103,B01JVA1Q5C,candidate,,0.0,random,
103,B003EBQT3E,candidate,,0.0,random,
103,B003HHBFCA,candidate,,0.0,random,
103,B073MW1WNT,candidate,,0.0,random,
103,B01MZ62E1V,candidate,,0.0,random,
103,B07D7QWKWZ,candidate,,0.0,random,
103,B07HRY6DZT,candidate,,0.0,random,
103,B01EO5V51O,candidate,,0.0,random,
103,B097M8LXTC,candidate,,0.0,random,
103,B07NVR4SYY,candidate,,0.0,random,
103,B017U9AZQW,candidate,,0.0,random,
103,B07CKR3BKL,candidate,,0.0,random,
103,B07HJRZG3Y,candidate,,0.0,random,
103,B09QYWTZNZ,candidate,,0.0,random,
103,B09JS5D247,candidate,,0.0,random,
103,B07B6TD4DF,candidate,,0.0,random,
103,B00CPGL2GI,candidate,,0.0,random,
103,B081J531TL,candidate,,0.0,random,
103,B07NS3MC23,candidate,,0.0,random,
103,B085TQ4TH5,candidate,,0.0,random,
103,B07XFQ5ZVZ,candidate,,0.0,random,
103,B07QN5NXY7,candidate,,0.0,random,
104,B08428KVWC,gold,primary,1.0,gold,
104,B07KHGF8WX,gold,negative,-1.0,gold,
104,B07PG6WKWL,gold,negative,-1.0,gold,
104,B07D7R6J6N,gold,negative,-1.0,gold,
104,B07P6LPN8T,candidate,,0.0,random,
104,B0838YMHDX,candidate,,0.0,random,
104,B013HELUI6,candidate,,0.0,random,
104,B0728BGWYN,candidate,,0.0,random,
104,B071P6D4N4,candidate,,0.0,random,
104,B095BWN271,candidate,,0.0,random,
104,B013VPSOR6,candidate,,0.0,random,
104,B07D13NN2Y,candidate,,0.0,random,
104,B07H5G9FH1,candidate,,0.0,random,
104,B01M0Y1T1H,candidate,,0.0,random,
104,B00CBQUQBO,candidate,,0.0,random,
104,B01EXSW2K0,candidate,,0.0,random,
104,B00UB0JU5U,candidate,,0.0,random,
104,B07B4MYRCW,candidate,,0.0,random,
104,B07BH7MXBF,candidate,,0.0,random,
104,B07BPS6XKQ,candidate,,0.0,random,
104,B07V8KVX36,candidate,,0.0,random,
104,B079M2PLKM,candidate,,0.0,random,
104,7398671962,candidate,,0.0,random,
104,B003EHYC28,candidate,,0.0,random,
104,B07HFWTXY1,candidate,,0.0,random,
104,B01MY5N8BP,candidate,,0.0,random,
104,B07MZ5DTB5,candidate,,0.0,random,
104,B00I38QHNK,candidate,,0.0,random,
104,B07V5HQSPZ,candidate,,0.0,random,
104,B07VKK6WK8,candidate,,0.0,random,
104,B07T1VJWJ3,candidate,,0.0,random,
104,B07VC8RRHQ,candidate,,0.0,random,
104,B01EXOBY76,candidate,,0.0,random,
104,B07KRLM7ZW,candidate,,0.0,random,
104,B07HKRN1DD,candidate,,0.0,random,
104,B06WWBZG7C,candidate,,0.0,random,
104,B07LCCTN6X,candidate,,0.0,random,
104,B08LDK9X41,candidate,,0.0,random,
104,B01HBHLVQ6,candidate,,0.0,random,
104,B0834WM842,candidate,,0.0,random,
104,B0B49H6YVC,candidate,,0.0,random,
104,B01BFMGEVK,candidate,,0.0,random,
104,B018USUUWG,candidate,,0.0,random,
104,B08Z35LJ96,candidate,,0.0,random,
104,B00LTFN7U0,candidate,,0.0,random,
104,B01N1UUETU,candidate,,0.0,random,
104,B076TBKKK4,candidate,,0.0,random,
104,B091J9PK3C,candidate,,0.0,random,
104,B07YM54GLC,candidate,,0.0,random,
104,B0B2RSLZB3,candidate,,0.0,random,
104,B01N1GTA1S,candidate,,0.0,random,
104,B081BCD8YJ,candidate,,0.0,random,
104,B003V1RC6A,candidate,,0.0,random,
104,B01M3038HL,candidate,,0.0,random,
105,B0155OPXT8,gold,primary,1.0,gold,
105,B07KHGF8WX,gold,negative,-1.0,gold,
105,B07PG6WKWL,gold,negative,-1.0,gold,
105,B07D7R6J6N,gold,negative,-1.0,gold,
105,B0094O3KK0,candidate,,0.0,hard,肤质
105,B00V3H6GG6,candidate,,0.0,hard,肤质
105,B01M10526P,candidate,,0.0,hard,肤质
105,B0732VZBY9,candidate,,0.0,hard,肤质
105,B01N7I55XN,candidate,,0.0,hard,肤质
105,B00AFIOPEE,candidate,,0.0,hard,肤质
105,B00AFJOW5K,candidate,,0.0,hard,肤质
105,B097RF9WDC,candidate,,0.0,hard,肤质
105,B00J1OIDZ0,candidate,,0.0,hard,肤质
105,B0BFHBVJHN,candidate,,0.0,hard,肤质
105,B076ZRHJC3,candidate,,0.0,hard,肤质
105,B07RHQBZ3Q,candidate,,0.0,hard,肤质
105,B01M1NJC3U,candidate,,0.0,hard,肤质
105,B00FIG3QAM,candidate,,0.0,hard,肤质
105,B08MF7KJ92,candidate,,0.0,hard,肤质
105,B00YAEVIM6,candidate,,0.0,random,
105,B00XD5OLTU,candidate,,0.0,random,
105,B07NS3MC23,candidate,,0.0,random,
105,B07LCCTN6X,candidate,,0.0,random,
105,B07VNPGTVW,candidate,,0.0,random,
105,B06Y4X4C9J,candidate,,0.0,random,
105,B01JQB2BCI,candidate,,0.0,random,
105,B00M5IG892,candidate,,0.0,random,
105,B004X8IELC,candidate,,0.0,random,
105,B07CZ51ZLS,candidate,,0.0,random,
105,B0CHGDT817,candidate,,0.0,random,
105,B015GYLKN0,candidate,,0.0,random,
105,B06XKMJ1CD,candidate,,0.0,random,
105,B071Z395XQ,candidate,,0.0,random,
105,B01HTQQN2Q,candidate,,0.0,random,
105,B01FPMHE9C,candidate,,0.0,random,
105,B08HJPFYVY,candidate,,0.0,random,
105,B00JZQUG18,candidate,,0.0,random,
105,B09953QQK6,candidate,,0.0,random,
105,B00FIYR6Y6,candidate,,0.0,random,
105,B01C6YE0XK,candidate,,0.0,random,
105,B08KGS7C85,candidate,,0.0,random,
105,B08KT2JTQD,candidate,,0.0,random,
105,B07C27CFCY,candidate,,0.0,random,
105,B08Z35LJ96,candidate,,0.0,random,
105,B07B6TD4DF,candidate,,0.0,random,
105,B01C4N7WII,candidate,,0.0,random,
105,B00021E5PS,candidate,,0.0,random,
105,B00KG8BOFG,candidate,,0.0,random,
105,B01NBKK7PX,candidate,,0.0,random,
105,B0BGS9F2FM,candidate,,0.0,random,
105,B08K2V6WGH,candidate,,0.0,random,
105,B08BTJFBB3,candidate,,0.0,random,
105,B01N1UUETU,candidate,,0.0,random,
105,B016GO1K3E,candidate,,0.0,random,
106,B00P7COT6M,gold,primary,1.0,gold,
106,B07KHGF8WX,gold,negative,-1.0,gold,
106,B07PG6WKWL,gold,negative,-1.0,gold,
106,B07D7R6J6N,gold,negative,-1.0,gold,
106,B01M10526P,candidate,,0.0,hard,肤质
106,B00AK3MVG8,candidate,,0.0,hard,肤质
106,B00G7C22OM,candidate,,0.0,hard,肤质
106,B07XFQ5ZVZ,candidate,,0.0,hard,肤质
106,B06XGH1LLD,candidate,,0.0,hard,肤质
106,B08B88PCF5,candidate,,0.0,hard,肤质
106,B01N7I5DEE,candidate,,0.0,hard,肤质
106,B097RF9WDC,candidate,,0.0,hard,肤质
106,B07B9QMQP3,candidate,,0.0,hard,肤质
106,B01M1NJC3U,candidate,,0.0,hard,肤质
106,B0B1D8NJRD,candidate,,0.0,hard,肤质
106,B01M0OD5OQ,candidate,,0.0,hard,肤质
106,B0732VZBY9,candidate,,0.0,hard,肤质
106,B0094O3KK0,candidate,,0.0,hard,肤质
106,B08MF74RHP,candidate,,0.0,hard,肤质
106,B077XWJ9CL,candidate,,0.0,random,
106,B00M5IG892,candidate,,0.0,random,
106,B00TBXOVGG,candidate,,0.0,random,
106,B082BJYV38,candidate,,0.0,random,
106,B00A9ZRFNG,candidate,,0.0,random,
106,B00M681DWI,candidate,,0.0,random,
106,B07VRX8117,candidate,,0.0,random,
106,B07BK1BZGP,candidate,,0.0,random,
106,B004AG9S4O,candidate,,0.0,random,
106,B002ONUNR6,candidate,,0.0,random,
106,B07QLW14RP,candidate,,0.0,random,
106,B071LJS6P9,candidate,,0.0,random,
106,B00VV382NC,candidate,,0.0,random,
106,B07KRLM7ZW,candidate,,0.0,random,
106,B0155OPXT8,candidate,,0.0,random,
106,B00UV80M8Q,candidate,,0.0,random,
106,B01N8YKNNQ,candidate,,0.0,random,
106,B013HELUI6,candidate,,0.0,random,
106,B01BM0DRG0,candidate,,0.0,random,
106,B07GQWJXW6,candidate,,0.0,random,
106,B01LOVJAZO,candidate,,0.0,random,
106,B01B8BR0QQ,candidate,,0.0,random,
106,B08T1MHB6M,candidate,,0.0,random,
106,B01513744K,candidate,,0.0,random,
106,B007XA3A2A,candidate,,0.0,random,
106,B01FPMHE9C,candidate,,0.0,random,
106,B01M1AL4CK,candidate,,0.0,random,
106,B01MYZPHT2,candidate,,0.0,random,
106,B09JVH9H1L,candidate,,0.0,random,
106,B08DXMPQJS,candidate,,0.0,random,
106,B09DL88MTF,candidate,,0.0,random,
106,B08FFJZWB4,candidate,,0.0,random,
106,B01M7Z47BG,candidate,,0.0,random,
106,B075QDH8SC,candidate,,0.0,random,
106,B00JJ9N0SC,candidate,,0.0,random,
107,B07GXZ5YNP,gold,primary,1.0,gold,
107,B07KHGF8WX,gold,negative,-1.0,gold,
107,B07PG6WKWL,gold,negative,-1.0,gold,
107,B07D7R6J6N,gold,negative,-1.0,gold,
107,B08DXMPQJS,candidate,,0.0,random,
107,B06XHV1XFP,candidate,,0.0,random,
107,B00JJ9N0SC,candidate,,0.0,random,
107,B08L574MBW,candidate,,0.0,random,
107,B06XD7Z159,candidate,,0.0,random,
107,B07LCBSHM2,candidate,,0.0,random,
107,B0754J6S4D,candidate,,0.0,random,
107,B07BGY2226,candidate,,0.0,random,
107,B01BFNNEK8,candidate,,0.0,random,
107,B01IR5DTWK,candidate,,0.0,random,
107,B084MJ2XG4,candidate,,0.0,random,
107,B0068OBL7I,candidate,,0.0,random,
107,B09PVBVQN3,candidate,,0.0,random,
107,B07TGH28NN,candidate,,0.0,random,
107,B07HKS89LX,candidate,,0.0,random,
107,B01N5FD5OZ,candidate,,0.0,random,
107,B072M2W2DY,candidate,,0.0,random,
107,B0728GC3J6,candidate,,0.0,random,
107,B01N7I5DEE,candidate,,0.0,random,
107,B00M681DWI,candidate,,0.0,random,
107,B0187GYVPI,candidate,,0.0,random,
107,B01D4B0CK4,candidate,,0.0,random,
107,B01FPGE8F6,candidate,,0.0,random,
107,B07QN5NXY7,candidate,,0.0,random,
107,B01513744K,candidate,,0.0,random,
107,B01BFMGERY,candidate,,0.0,random,
107,B07MX218RF,candidate,,0.0,random,
107,B08KT2JTQD,candidate,,0.0,random,
107,B0974JC1W8,candidate,,0.0,random,
107,B08SW7WZPX,candidate,,0.0,random,
107,B071HYBZM4,candidate,,0.0,random,
107,B06WW9ZRFC,candidate,,0.0,random,
107,B0BZ3G758G,candidate,,0.0,random,
107,B07PBLS7DB,candidate,,0.0,random,
107,B01N7WZ2WB,candidate,,0.0,random,
107,B017U9AZQW,candidate,,0.0,random,
107,B00TE7WT0Y,candidate,,0.0,random,
107,B07NQT16LT,candidate,,0.0,random,
107,B00UHLVUNS,candidate,,0.0,random,
107,B00I6JK8AY,candidate,,0.0,random,
107,B07282J9LX,candidate,,0.0,random,
107,B01IAF39XQ,candidate,,0.0,random,
107,B013HELUI6,candidate,,0.0,random,
107,B013DVKXAO,candidate,,0.0,random,
107,B07CPL2CW7,candidate,,0.0,random,
107,B077TKGDGC,candidate,,0.0,random,
107,B09491CWL7,candidate,,0.0,random,
107,B00TWZXUBA,candidate,,0.0,random,
107,B07C2FC36Q,candidate,,0.0,random,
107,B07JFZVM6C,candidate,,0.0,random,
108,B00622H60M,gold,primary,1.0,gold,
108,B089NJG212,gold,negative,-1.0,gold,
108,B07BGY2226,gold,negative,-1.0,gold,
108,B071WXSLPK,gold,negative,-1.0,gold,
108,B00028PZB4,candidate,,0.0,random,
108,B07D9NTTX9,candidate,,0.0,random,
108,B08BFGHMW7,candidate,,0.0,random,
108,B011A5F7OW,candidate,,0.0,random,
108,B01N7WZ2WB,candidate,,0.0,random,
108,B077XV2CPY,candidate,,0.0,random,
108,B004X8IELC,candidate,,0.0,random,
108,B003EBQT3E,candidate,,0.0,random,
108,B002HGBLAS,candidate,,0.0,random,
108,B07V8KVX36,candidate,,0.0,random,
108,B00J1OIDK0,candidate,,0.0,random,
108,B07C27TLF8,candidate,,0.0,random,
108,B01M7NXRK9,candidate,,0.0,random,
108,B013DVKXAO,candidate,,0.0,random,
108,B01G44NL1A,candidate,,0.0,random,
108,B07T1VJWJ3,candidate,,0.0,random,
108,B00ZILQMEO,candidate,,0.0,random,
108,B07G1WV2NY,candidate,,0.0,random,
108,B071X5YYGG,candidate,,0.0,random,
108,B01G45HL6A,candidate,,0.0,random,
108,B084Z282H2,candidate,,0.0,random,
108,B07S3PMZXW,candidate,,0.0,random,
108,B00864B3QC,candidate,,0.0,random,
108,B08MXTXM59,candidate,,0.0,random,
108,B0B2RSLZB3,candidate,,0.0,random,
108,B019ZD7I52,candidate,,0.0,random,
108,B000OY1MOK,candidate,,0.0,random,
108,B01DWOF1ZY,candidate,,0.0,random,
108,B00ZCA9SUQ,candidate,,0.0,random,
108,B074P569YH,candidate,,0.0,random,
108,B07VRWVLDL,candidate,,0.0,random,
108,B0C52PWCV2,candidate,,0.0,random,
108,B097RF9WDC,candidate,,0.0,random,
108,B07X8PWB9P,candidate,,0.0,random,
108,B07SVX2NSJ,candidate,,0.0,random,
108,B08K2V6WGH,candidate,,0.0,random,
108,B01E68ABUA,candidate,,0.0,random,
108,B00KWLC8AM,candidate,,0.0,random,
108,B07NPF81MM,candidate,,0.0,random,
108,B07RQCFYF8,candidate,,0.0,random,
108,B01LXA0F9K,candidate,,0.0,random,
108,B081G5HKPP,candidate,,0.0,random,
108,B08LDK9X41,candidate,,0.0,random,
108,B07B6VBRC5,candidate,,0.0,random,
108,B083JVDW7L,candidate,,0.0,random,
108,B07MX92D7S,candidate,,0.0,random,
108,B07LCBZGVH,candidate,,0.0,random,
108,B06Y4XSBXQ,candidate,,0.0,random,
108,B00AU2BSUE,candidate,,0.0,random,
108,B076T8CQTB,candidate,,0.0,random,
109,B01E1IL258,gold,primary,1.0,gold,
109,B089NJG212,gold,negative,-1.0,gold,
109,B07BGY2226,gold,negative,-1.0,gold,
109,B071WXSLPK,gold,negative,-1.0,gold,
109,B00P7COT6M,candidate,,0.0,random,
109,B01I1YOOY4,candidate,,0.0,random,
109,B07R3KSV35,candidate,,0.0,random,
109,B01M103XBG,candidate,,0.0,random,
109,B08L1P17LB,candidate,,0.0,random,
109,B013HDADM6,candidate,,0.0,random,
109,B07MGWMT9X,candidate,,0.0,random,
109,B07LCCTN6X,candidate,,0.0,random,
109,B06WW9ZRFC,candidate,,0.0,random,
109,B07PG6WKWL,candidate,,0.0,random,
109,B07GWDNFC8,candidate,,0.0,random,
109,B07Y42ZSHB,candidate,,0.0,random,
109,B07FTGHGTW,candidate,,0.0,random,
109,B06XHV1XFP,candidate,,0.0,random,
109,B07PLDWWGV,candidate,,0.0,random,
109,B06W5HGF42,candidate,,0.0,random,
109,B010AIAM04,candidate,,0.0,random,
109,B07GW9JLWC,candidate,,0.0,random,
109,B01N5FZYHG,candidate,,0.0,random,
109,B07D9PNFF2,candidate,,0.0,random,
109,B07JMT7GRL,candidate,,0.0,random,
109,B00C4A6SOG,candidate,,0.0,random,
109,B07D17XV77,candidate,,0.0,random,
109,B07PKMZQLT,candidate,,0.0,random,
109,B07MZ74JW1,candidate,,0.0,random,
109,B07CLCGCDV,candidate,,0.0,random,
109,B07T7J2BV5,candidate,,0.0,random,
109,B00G7C22OM,candidate,,0.0,random,
109,B07MX218RF,candidate,,0.0,random,
109,B00FJ0D90Y,candidate,,0.0,random,
109,B01B8BR0KC,candidate,,0.0,random,
109,B071V4ZV2F,candidate,,0.0,random,
109,B07BS2SBJ9,candidate,,0.0,random,
109,B00O4XYZOQ,candidate,,0.0,random,
109,B07SVX3T23,candidate,,0.0,random,
109,B01JT98ZTK,candidate,,0.0,random,
109,B077885Y6P,candidate,,0.0,random,
109,B074P569YH,candidate,,0.0,random,
109,B07C2D5DLM,candidate,,0.0,random,
109,B01BFMGEXI,candidate,,0.0,random,
109,B07BPS6XKQ,candidate,,0.0,random,
109,B01CC0EYXE,candidate,,0.0,random,
109,B08HJKCMJR,candidate,,0.0,random,
109,B00ZCA9SUQ,candidate,,0.0,random,
109,B01I3AHAYM,candidate,,0.0,random,
109,B00K6LOJ1O,candidate,,0.0,random,
109,B07NMK1TGX,candidate,,0.0,random,
109,B08Z35LJ96,candidate,,0.0,random,
109,B0793524KD,candidate,,0.0,random,
109,B07J2KZQSF,candidate,,0.0,random,
110,B003V1RC6A,gold,primary,1.0,gold,
110,B089NJG212,gold,negative,-1.0,gold,
110,B07BGY2226,gold,negative,-1.0,gold,
110,B071WXSLPK,gold,negative,-1.0,gold,
110,B07F1ZJXPJ,candidate,,0.0,hard,肤质
110,B0068OBL7I,candidate,,0.0,hard,肤质
110,B004OZ4K6W,candidate,,0.0,hard,肤质
110,B07D6D2LVF,candidate,,0.0,hard,肤质
110,B01D4B0CK4,candidate,,0.0,hard,肤质
110,B07RB99S9S,candidate,,0.0,hard,肤质
110,B00O75GIIM,candidate,,0.0,hard,肤质
110,B008RDR7PS,candidate,,0.0,hard,肤质
110,B00M76LYPU,candidate,,0.0,hard,肤质
110,B07RFF73B3,candidate,,0.0,hard,肤质
110,B077W2RCN7,candidate,,0.0,hard,肤质
110,B08SW5D3FZ,candidate,,0.0,hard,肤质
110,B07JCQ66P5,candidate,,0.0,hard,肤质
110,B077VYNBJ2,candidate,,0.0,hard,肤质
110,B00NOHXZYO,candidate,,0.0,hard,肤质
110,B077XV2CPY,candidate,,0.0,random,
110,B007SULXQK,candidate,,0.0,random,
110,B00YAF0QY6,candidate,,0.0,random,
110,B003J42FMK,candidate,,0.0,random,
110,B07HFWTXY1,candidate,,0.0,random,
110,B01J7PX8U2,candidate,,0.0,random,
110,B07TB2JG26,candidate,,0.0,random,
110,B07547GJBS,candidate,,0.0,random,
110,B07BS51M3Z,candidate,,0.0,random,
110,B07LCBZGVH,candidate,,0.0,random,
110,B01IAF39XQ,candidate,,0.0,random,
110,B07D13NN2Y,candidate,,0.0,random,
110,B009VQR80E,candidate,,0.0,random,
110,B084Z282H2,candidate,,0.0,random,
110,B07SWY3M91,candidate,,0.0,random,
110,B07RKN35L9,candidate,,0.0,random,
110,B08BLB9WQ6,candidate,,0.0,random,
110,B00M5IG892,candidate,,0.0,random,
110,B01FFEOZY2,candidate,,0.0,random,
110,B07JZ81774,candidate,,0.0,random,
110,B07SVX2NSJ,candidate,,0.0,random,
110,B00T6HEQQ2,candidate,,0.0,random,
110,B097MLCY19,candidate,,0.0,random,
110,B01ALMVDL6,candidate,,0.0,random,
110,B07T92LV4X,candidate,,0.0,random,
110,B01B8BR0KC,candidate,,0.0,random,
110,B07D9NPV4X,candidate,,0.0,random,
110,B0187GYVPI,candidate,,0.0,random,
110,B0086UKXAS,candidate,,0.0,random,
110,B07VRWVLDL,candidate,,0.0,random,
110,B00KG8BOFG,candidate,,0.0,random,
110,B00XD564EU,candidate,,0.0,random,
110,B01LYCMIPD,candidate,,0.0,random,
110,B00TWZXUBA,candidate,,0.0,random,
110,B00AFJOW5K,candidate,,0.0,random,
111,B0BGS9F2FM,gold,primary,1.0,gold,
111,B089NJG212,gold,negative,-1.0,gold,
111,B07BGY2226,gold,negative,-1.0,gold,
111,B071WXSLPK,gold,negative,-1.0,gold,
111,B07FTY2LCG,candidate,,0.0,random,
111,B081D8F368,candidate,,0.0,random,
111,B01IZL2Y6S,candidate,,0.0,random,
111,B0BK8ZX58H,candidate,,0.0,random,
111,B095JYJJBH,candidate,,0.0,random,
111,B07B4MSVWP,candidate,,0.0,random,
111,B01NAG52XX,candidate,,0.0,random,
111,B002ONN5E4,candidate,,0.0,random,
111,B07LCCBQZK,candidate,,0.0,random,
111,B00YAF2RJS,candidate,,0.0,random,
111,B073Q57DWD,candidate,,0.0,random,
111,B07GW9JLWC,candidate,,0.0,random,
111,B06Y25MZFM,candidate,,0.0,random,
111,B0838YMHDX,candidate,,0.0,random,
111,B01FPGE8F6,candidate,,0.0,random,
111,B0974JC1W8,candidate,,0.0,random,
111,B07TB2JG26,candidate,,0.0,random,
111,B01M7NXRK9,candidate,,0.0,random,
111,B0B3WTNQMP,candidate,,0.0,random,
111,B01LYCMK5U,candidate,,0.0,random,
111,B07GXWYL55,candidate,,0.0,random,
111,B07T92LV4X,candidate,,0.0,random,
111,B07C2D5DLM,candidate,,0.0,random,
111,B09WVXWS3J,candidate,,0.0,random,
111,B00GMOZXYQ,candidate,,0.0,random,
111,B01IAFEO3A,candidate,,0.0,random,
111,B01D5FE59S,candidate,,0.0,random,
111,B07GXXBZ8J,candidate,,0.0,random,
111,B00FIG3QAM,candidate,,0.0,random,
111,B07BK1BZGP,candidate,,0.0,random,
111,B00K1SCGUS,candidate,,0.0,random,
111,B07TN2JPVK,candidate,,0.0,random,
111,B00V3H6GG6,candidate,,0.0,random,
111,B07HT8KK68,candidate,,0.0,random,
111,B0754G75KT,candidate,,0.0,random,
111,B07CKMH74D,candidate,,0.0,random,
111,B07CZ51ZLS,candidate,,0.0,random,
111,B07C2BX2SP,candidate,,0.0,random,
111,B097M8LXTC,candidate,,0.0,random,
111,B06Y4VPXW8,candidate,,0.0,random,
111,B00MSKXKNE,candidate,,0.0,random,
111,B007N8LJKM,candidate,,0.0,random,
111,B07JYV4FCQ,candidate,,0.0,random,
111,B08GKZ2PG8,candidate,,0.0,random,
111,B077NCPWY4,candidate,,0.0,random,
111,B07783KF1P,candidate,,0.0,random,
111,B01ALMVDL6,candidate,,0.0,random,
111,B0BDCMXLX1,candidate,,0.0,random,
111,B079WMGWHV,candidate,,0.0,random,
111,B07D9NTTX9,candidate,,0.0,random,
112,B077W5YRNG,gold,primary,1.0,gold,
112,B089NJG212,gold,negative,-1.0,gold,
112,B07BGY2226,gold,negative,-1.0,gold,
112,B071WXSLPK,gold,negative,-1.0,gold,
112,B08M4BLCXF,candidate,,0.0,random,
112,B00J1OIDZ0,candidate,,0.0,random,
112,B079JPNPF3,candidate,,0.0,random,
112,B00S4RTBJW,candidate,,0.0,random,
112,B07GXWYL55,candidate,,0.0,random,
112,B07KXHWB9D,candidate,,0.0,random,
112,B01EXSW2K0,candidate,,0.0,random,
112,B00GMOZY90,candidate,,0.0,random,
112,B07KHGF8WX,candidate,,0.0,random,
112,B00FIG3QAM,candidate,,0.0,random,
112,B0040DEGO4,candidate,,0.0,random,
112,B0166HIUCU,candidate,,0.0,random,
112,B00J1OIDK0,candidate,,0.0,random,
112,B01F7PTHRY,candidate,,0.0,random,
112,B07GQWJXW6,candidate,,0.0,random,
112,B07GWG45D5,candidate,,0.0,random,
112,B07H5G9FH1,candidate,,0.0,random,
112,B07CKMH74D,candidate,,0.0,random,
112,B084MJ2XG4,candidate,,0.0,random,
112,B00T6HEGSU,candidate,,0.0,random,
112,B00MSKXKNE,candidate,,0.0,random,
112,B076T8CQTB,candidate,,0.0,random,
112,B01MR0D6LV,candidate,,0.0,random,
112,B07YMJJG1X,candidate,,0.0,random,
112,B06Y4XSBXQ,candidate,,0.0,random,
112,B01FLNXRG4,candidate,,0.0,random,
112,B00B7RFSH0,candidate,,0.0,random,
112,B07VML1QZC,candidate,,0.0,random,
112,B01MY4I0IA,candidate,,0.0,random,
112,B01N7WZ2WB,candidate,,0.0,random,
112,B00KD3C5J8,candidate,,0.0,random,
112,B002KOCOCG,candidate,,0.0,random,
112,B0799QGTW1,candidate,,0.0,random,
112,B06XD2WF6X,candidate,,0.0,random,
112,B00O4XYZOQ,candidate,,0.0,random,
112,B00CFBBAE2,candidate,,0.0,random,
112,B01MY5N8BP,candidate,,0.0,random,
112,B07HJG6R3H,candidate,,0.0,random,
112,B07J2F9HVZ,candidate,,0.0,random,
112,B00Y0IK3QE,candidate,,0.0,random,
112,B08HJKCMJR,candidate,,0.0,random,
112,B07HKS89LX,candidate,,0.0,random,
112,B0B49H6YVC,candidate,,0.0,random,
112,B00K1SCGUS,candidate,,0.0,random,
112,B00IIKNMEK,candidate,,0.0,random,
112,B01E1SJQFG,candidate,,0.0,random,
112,B07J2KZQSF,candidate,,0.0,random,
112,B01LZ0OVS3,candidate,,0.0,random,
112,7398671962,candidate,,0.0,random,
112,B07FTY2LCG,candidate,,0.0,random,
113,B07PLGN2XW,gold,primary,1.0,gold,
113,B089NJG212,gold,negative,-1.0,gold,
113,B07BGY2226,gold,negative,-1.0,gold,
113,B071WXSLPK,gold,negative,-1.0,gold,
113,B005D4E9EQ,candidate,,0.0,random,
113,B01GZ8S084,candidate,,0.0,random,
113,B016AEWDAY,candidate,,0.0,random,
113,B003AT35Z0,candidate,,0.0,random,
113,B0B5G5J4B9,candidate,,0.0,random,
113,B01G7H02EI,candidate,,0.0,random,
113,B07D7QWKWZ,candidate,,0.0,random,
113,B077BKPWJM,candidate,,0.0,random,
113,B07PJH63DC,candidate,,0.0,random,
113,B00546FKCS,candidate,,0.0,random,
113,B07V8GH8D7,candidate,,0.0,random,
113,B01M1L501R,candidate,,0.0,random,
113,B07P6LPN8T,candidate,,0.0,random,
113,B07S1XSV7V,candidate,,0.0,random,
113,B018USUPXA,candidate,,0.0,random,
113,B083SCQYRJ,candidate,,0.0,random,
113,B074S4RS17,candidate,,0.0,random,
113,B01K1JGLSY,candidate,,0.0,random,
113,B01LZUPT3C,candidate,,0.0,random,
113,B07XSBY587,candidate,,0.0,random,
113,B07TB2JG2F,candidate,,0.0,random,
113,B00P7COZQG,candidate,,0.0,random,
113,B00622H60M,candidate,,0.0,random,
113,B00687D7DQ,candidate,,0.0,random,
113,B015FENI1I,candidate,,0.0,random,
113,B01JQB2BCI,candidate,,0.0,random,
113,B00ZCA9SUQ,candidate,,0.0,random,
113,B09MMMTR5J,candidate,,0.0,random,
113,B07NPVVRJ6,candidate,,0.0,random,
113,B00Y0IK3QE,candidate,,0.0,random,
113,B00APIWKV4,candidate,,0.0,random,
113,B0754KKKTP,candidate,,0.0,random,
113,B07FTGHGTW,candidate,,0.0,random,
113,B07RKN35L9,candidate,,0.0,random,
113,B01BFMGER4,candidate,,0.0,random,
113,B01M1MTQJW,candidate,,0.0,random,
113,B07SC5Q4VF,candidate,,0.0,random,
113,B09DVQWR3S,candidate,,0.0,random,
113,B07DC61QF5,candidate,,0.0,random,
113,B07VRX8117,candidate,,0.0,random,
113,B00GMOZY90,candidate,,0.0,random,
113,B0B3WVW4Z3,candidate,,0.0,random,
113,B0087PDU7K,candidate,,0.0,random,
113,B01FIUC8O2,candidate,,0.0,random,
113,B071NZZL2Q,candidate,,0.0,random,
113,B01M1NJC3U,candidate,,0.0,random,
113,B078WP3TGT,candidate,,0.0,random,
113,B07SPZQPRS,candidate,,0.0,random,
113,B079WMGWHV,candidate,,0.0,random,
113,B00CPGL2GI,candidate,,0.0,random,
114,B074S4RS17,gold,primary,1.0,gold,
114,B089NJG212,gold,negative,-1.0,gold,
114,B07BGY2226,gold,negative,-1.0,gold,
114,B071WXSLPK,gold,negative,-1.0,gold,
114,B0B3WTNQMP,candidate,,0.0,hard,遮盖
114,B076LZFWX3,candidate,,0.0,hard,遮盖
